Time(s),Kn,Chamber Pressure(Pa),Thrust(N),Propellant Mass(G1;kg),Propellant Mass(G2;kg),Propellant Mass(G3;kg),Volume Loading(%),Mass Flow(G1;kg/s),Mass Flow(G2;kg/s),Mass Flow(G3;kg/s),Mass Flux(G1;kg/(m^2*s)),Mass Flux(G2;kg/(m^2*s)),Mass Flux(G3;kg/(m^2*s)),Regression Depth(G1;m),Regression Depth(G2;m),Regression Depth(G3;m),Web(G1;m),Web(G2;m),Web(G3;m),Nozzle Exit Pressure(Pa),Change in Throat Diameter(m)
0.003,945.84722,702445012.59562,191430.57137,2.818,2.67966,2.11533,67.33651,30.28744,68.69752,100.16265,11196.75819,11490.02517,26652.84877,0.00106,0.00106,0.00106,0.03063,0.02596,0.02362,13537966.74013,0.0
0.0031,946.05866,702744998.87422,191512.32374,2.81497,2.67582,2.11218,67.24772,30.30712,68.727,100.2057,11176.96812,11476.67589,26609.9045,0.0011,0.0011,0.0011,0.03059,0.02592,0.02358,13543748.26635,0.0
0.0032,946.26935,703043991.24178,191593.80525,2.81194,2.67198,2.10903,67.1589,30.32677,68.75639,100.24861,11157.22381,11463.33625,26567.03399,0.00113,0.00113,0.00113,0.03056,0.02589,0.02355,13549510.63729,0.0
0.0033,946.4793,703341988.16047,191675.01547,2.8089,2.66813,2.10588,67.07003,30.34637,68.78569,100.29138,11137.5251,11450.00627,26524.23706,0.00117,0.00117,0.00117,0.03052,0.02585,0.02351,13555253.82331,0.0
0.0034,946.6885,703638988.09692,191755.95401,2.80587,2.66429,2.10273,66.98113,30.36593,68.81489,100.33401,11117.87182,11436.68594,26481.51352,0.00121,0.00121,0.00121,0.03049,0.02581,0.02347,13560977.79485,0.0
0.0035,946.89696,703934989.52225,191836.62042,2.80283,2.66044,2.09958,66.8922,30.38545,68.84399,100.3765,11098.26381,11423.37526,26438.86319,0.00124,0.00124,0.00124,0.03045,0.02578,0.02344,13566682.52245,0.0
0.0036,947.10467,704229990.91209,191917.01431,2.79979,2.65659,2.09642,66.80322,30.40492,68.873,100.41884,11078.7009,11410.07422,26396.28589,0.00128,0.00128,0.00128,0.03042,0.02574,0.0234,13572367.97673,0.0
0.0037,947.31164,704523990.74658,191997.13525,2.79675,2.65275,2.09327,66.71421,30.42436,68.90191,100.46104,11059.18294,11396.78282,26353.78144,0.00131,0.00131,0.00131,0.03038,0.02571,0.02337,13578034.1284,0.0
0.0038,947.51786,704816987.51042,192076.98284,2.7937,2.6489,2.09011,66.62516,30.44375,68.93073,100.5031,11039.70977,11383.50107,26311.34965,0.00135,0.00135,0.00135,0.03034,0.02567,0.02333,13583680.94826,0.0
0.0039,947.72333,705108979.69283,192156.55665,2.79066,2.64505,2.08695,66.53608,30.4631,68.95945,100.54502,11020.28122,11370.22895,26268.99036,0.00138,0.00138,0.00138,0.03031,0.02564,0.0233,13589308.40718,0.0
0.004,947.92805,705399965.78761,192235.85629,2.78761,2.6412,2.08379,66.44695,30.48241,68.98807,100.58679,11000.89713,11356.96648,26226.70338,0.00142,0.00142,0.00142,0.03027,0.0256,0.02326,13594916.47614,0.0
0.0041,948.13202,705689944.29312,192314.88134,2.78456,2.63735,2.08063,66.3578,30.50168,69.0166,100.62842,10981.55734,11343.71364,26184.48853,0.00145,0.00145,0.00145,0.03024,0.02557,0.02323,13600505.1262,0.0
0.0042,948.33525,705978913.71233,192393.63139,2.78151,2.63349,2.07747,66.2686,30.5209,69.04502,100.6699,10962.2617,11330.47043,26142.34564,0.00149,0.00149,0.00149,0.0302,0.02553,0.02319,13606074.32851,0.0
0.0043,948.53772,706266872.5528,192472.10604,2.77845,2.62964,2.07431,66.17937,30.54009,69.07336,100.71124,10943.01005,11317.23686,26100.27452,0.00153,0.00153,0.00153,0.03017,0.02549,0.02315,13611624.05431,0.0
0.0044,948.73945,706553819.32672,192550.30488,2.7754,2.62579,2.07114,66.0901,30.55923,69.10159,100.75244,10923.80224,11304.01292,26058.27501,0.00156,0.00156,0.00156,0.03013,0.02546,0.02312,13617154.27491,0.0
0.0045,948.94042,706839752.55091,192628.2275,2.77234,2.62193,2.06797,66.00079,30.57833,69.12973,100.7935,10904.6381,11290.79861,26016.34693,0.0016,0.0016,0.0016,0.03009,0.02542,0.02308,13622664.96174,0.0
0.0046,949.14064,707124670.74683,192705.87351,2.76928,2.61808,2.06481,65.91145,30.59738,69.15777,100.8344,10885.51749,11277.59392,25974.4901,0.00163,0.00163,0.00163,0.03006,0.02539,0.02305,13628156.0863,0.0
0.0047,949.34011,707408572.44062,192783.24251,2.76622,2.61422,2.06164,65.82208,30.61639,69.18571,100.87517,10866.44024,11264.39886,25932.70434,0.00167,0.00167,0.00167,0.03002,0.02535,0.02301,13633627.62018,0.0
0.0048,949.53882,707691456.16307,192860.33408,2.76315,2.61036,2.05847,65.73266,30.63537,69.21355,100.91579,10847.40621,11251.21342,25890.9895,0.0017,0.0017,0.0017,0.02999,0.02532,0.02298,13639079.53507,0.0
0.0049,949.73678,707973320.44968,192937.14784,2.76009,2.6065,2.0553,65.64321,30.65429,69.2413,100.95626,10828.41525,11238.0376,25849.34538,0.00174,0.00174,0.00174,0.02995,0.02528,0.02294,13644511.80275,0.0
0.005,949.93399,708254163.84064,193013.68338,2.75702,2.60264,2.05212,65.55373,30.67318,69.26895,100.99659,10809.4672,11224.87141,25807.77183,0.00178,0.00178,0.00178,0.02992,0.02524,0.0229,13649924.39508,0.0
0.0051,950.13044,708533984.88087,193089.94032,2.75395,2.59878,2.04895,65.46421,30.69202,69.2965,101.03677,10790.5619,11211.71483,25766.26866,0.00181,0.00181,0.00181,0.02988,0.02521,0.02287,13655317.28401,0.0
0.0052,950.32614,708812782.12002,193165.91824,2.75088,2.59492,2.04577,65.37465,30.71082,69.32395,101.07681,10771.69922,11198.56787,25724.83572,0.00185,0.00185,0.00185,0.02984,0.02517,0.02283,13660690.4416,0.0
0.0053,950.52108,709090554.11246,193241.61677,2.74781,2.59106,2.0426,65.28506,30.72958,69.3513,101.1167,10752.879,11185.43052,25683.47282,0.00188,0.00188,0.00188,0.02981,0.02514,0.0228,13666043.83999,0.0
0.0054,950.71526,709367299.41734,193317.0355,2.74473,2.5872,2.03942,65.19544,30.74829,69.37856,101.15645,10734.1011,11172.30279,25642.1798,0.00192,0.00192,0.00192,0.02977,0.0251,0.02276,13671377.4514,0.0
0.0055,950.90868,709643016.59859,193392.17405,2.74165,2.58333,2.03624,65.10578,30.76696,69.40571,101.19605,10715.36535,11159.18466,25600.95649,0.00195,0.00195,0.00195,0.02974,0.02507,0.02273,13676691.24815,0.0
0.0056,951.10135,709917704.2249,193467.03202,2.73858,2.57947,2.03306,65.01608,30.78558,69.43277,101.2355,10696.67163,11146.07615,25559.80272,0.00199,0.00199,0.00199,0.0297,0.02503,0.02269,13681985.20267,0.0
0.0057,951.29326,710191360.86979,193541.60903,2.7355,2.5756,2.02988,64.92635,30.80417,69.45973,101.27481,10678.01978,11132.97725,25518.71833,0.00203,0.00203,0.00203,0.02967,0.02499,0.02265,13687259.28746,0.0
0.0058,951.48441,710463985.11157,193615.90468,2.73241,2.57174,2.0267,64.83659,30.82271,69.48659,101.31397,10659.40965,11119.88795,25477.70315,0.00206,0.00206,0.00206,0.02963,0.02496,0.02262,13692513.47512,0.0
0.0059,951.6748,710735575.53338,193689.91861,2.72933,2.56787,2.02351,64.74679,30.8412,69.51335,101.35298,10640.8411,11106.80825,25436.757,0.0021,0.0021,0.0021,0.02959,0.02492,0.02258,13697747.73835,0.0
0.006,951.86443,711006130.72321,193763.6504,2.72624,2.564,2.02033,64.65696,30.85965,69.54001,101.39184,10622.31399,11093.73816,25395.87973,0.00213,0.00213,0.00213,0.02956,0.02489,0.02255,13702962.04993,0.0
0.0061,952.0533,711275649.27389,193837.0997,2.72316,2.56013,2.01714,64.56709,30.87806,69.56657,101.43056,10603.82817,11080.67767,25355.07117,0.00217,0.00217,0.00217,0.02952,0.02485,0.02251,13708156.38273,0.0
0.0062,952.24141,711544129.78312,193910.26611,2.72007,2.55626,2.01395,64.47719,30.89643,69.59303,101.46913,10585.3835,11067.62678,25314.33116,0.0022,0.0022,0.0022,0.02949,0.02482,0.02248,13713330.70975,0.0
0.0063,952.42876,711811570.8535,193983.14924,2.71697,2.55239,2.01076,64.38725,30.91475,69.61939,101.50755,10566.97983,11054.58549,25273.65952,0.00224,0.00224,0.00224,0.02945,0.02478,0.02244,13718485.00404,0.0
0.0064,952.61534,712077971.09249,194055.74873,2.71388,2.54852,2.00757,64.29729,30.93302,69.64565,101.54582,10548.61703,11041.5538,25233.05611,0.00228,0.00228,0.00228,0.02942,0.02474,0.0224,13723619.23876,0.0
0.0065,952.80116,712343329.11248,194128.0642,2.71079,2.54465,2.00438,64.20728,30.95126,69.67181,101.58394,10530.29496,11028.5317,25192.52075,0.00231,0.00231,0.00231,0.02938,0.02471,0.02237,13728733.38718,0.0
0.0066,952.98622,712607643.53079,194200.09526,2.70769,2.54077,2.00119,64.11725,30.96945,69.69787,101.62192,10512.01347,11015.51919,25152.05329,0.00235,0.00235,0.00235,0.02934,0.02467,0.02233,13733827.42264,0.0
0.0067,953.17051,712870912.96964,194271.84154,2.70459,2.5369,1.998,64.02718,30.98759,69.72383,101.65975,10493.77243,11002.51628,25111.65356,0.00238,0.00238,0.00238,0.02931,0.02464,0.0223,13738901.31859,0.0
0.0068,953.35404,713133136.05622,194343.30267,2.70149,2.53303,1.9948,63.93708,31.00569,69.74969,101.69743,10475.57169,10989.52295,25071.3214,0.00242,0.00242,0.00242,0.02927,0.0246,0.02226,13743955.04858,0.0
0.0069,953.53681,713394311.42267,194414.47828,2.69839,2.52915,1.99161,63.84694,31.02374,69.77545,101.73495,10457.41112,10976.53922,25031.05665,0.00246,0.00246,0.00246,0.02924,0.02456,0.02222,13748988.58624,0.0
0.007,953.7188,713654437.70612,194485.36799,2.69528,2.52528,1.98841,63.75677,31.04176,69.80111,101.77233,10439.29058,10963.56507,24990.85915,0.00249,0.00249,0.00249,0.0292,0.02453,0.02219,13754001.9053,0.0
0.0071,953.90004,713913513.54866,194555.97143,2.69218,2.5214,1.98521,63.66657,31.05972,69.82666,101.80956,10421.20993,10950.60051,24950.72875,0.00253,0.00253,0.00253,0.02917,0.02449,0.02215,13758994.9796,0.0
0.0072,954.0805,714171537.5974,194626.28824,2.68907,2.51752,1.98201,63.57634,31.07764,69.85212,101.84664,10403.16905,10937.64553,24910.66528,0.00256,0.00256,0.00256,0.02913,0.02446,0.02212,13763967.78306,0.0
0.0073,954.2602,714428508.50445,194696.31805,2.68596,2.51364,1.97881,63.48607,31.09552,69.87748,101.88357,10385.16778,10924.70013,24870.66858,0.0026,0.0026,0.0026,0.02909,0.02442,0.02208,13768920.28971,0.0
0.0074,954.43913,714684424.92696,194766.06048,2.68285,2.50976,1.97561,63.39577,31.11335,69.90273,101.92035,10367.206,10911.76432,24830.73851,0.00263,0.00263,0.00263,0.02906,0.02439,0.02205,13773852.47366,0.0
0.0075,954.61729,714939285.52709,194835.51519,2.67974,2.50588,1.97241,63.30544,31.13114,69.92788,101.95698,10349.28358,10898.83809,24790.87489,0.00267,0.00267,0.00267,0.02902,0.02435,0.02201,13778764.30913,0.0
0.0076,954.79468,715193088.97207,194904.6818,2.67662,2.502,1.9692,63.21507,31.14888,69.95293,101.99346,10331.40038,10885.92143,24751.07759,0.00271,0.00271,0.00271,0.02899,0.02431,0.02197,13783655.77043,0.0
0.0077,954.9713,715445833.93421,194973.55995,2.6735,2.49812,1.966,63.12468,31.16658,69.97788,102.02979,10313.55626,10873.01435,24711.34643,0.00274,0.00274,0.00274,0.02895,0.02428,0.02194,13788526.83198,0.0
0.0078,955.14715,715697519.09085,195042.14928,2.67039,2.49424,1.96279,63.03425,31.18423,70.00273,102.06597,10295.7511,10860.11685,24671.68127,0.00278,0.00278,0.00278,0.02891,0.02424,0.0219,13793377.46828,0.0
0.0079,955.32223,715948143.12446,195110.44943,2.66727,2.49036,1.95958,62.94379,31.20184,70.02747,102.102,10277.98476,10847.22892,24632.08195,0.00281,0.00281,0.00281,0.02888,0.02421,0.02187,13798207.65395,0.0
0.008,955.49654,716197704.7226,195178.46005,2.66414,2.48648,1.95637,62.8533,31.2194,70.05212,102.13787,10260.25711,10834.35056,24592.54832,0.00285,0.00285,0.00285,0.02884,0.02417,0.02183,13803017.36368,0.0
0.0081,955.67008,716446202.57793,195246.18077,2.66102,2.48259,1.95316,62.76278,31.23692,70.07666,102.1736,10242.56803,10821.48177,24553.08022,0.00289,0.00289,0.00289,0.02881,0.02413,0.02179,13807806.57229,0.0
0.0082,955.84284,716693635.38826,195313.61125,2.65789,2.47871,1.94995,62.67222,31.25439,70.10109,102.20917,10224.91738,10808.62256,24513.6775,0.00292,0.00292,0.00292,0.02877,0.0241,0.02176,13812575.25467,0.0
0.0083,956.01484,716940001.85651,195380.75113,2.65477,2.47482,1.94674,62.58164,31.27181,70.12543,102.24459,10207.30503,10795.77291,24474.34002,0.00296,0.00296,0.00296,0.02873,0.02406,0.02172,13817323.38583,0.0
0.0084,956.18606,717185300.69079,195447.60006,2.65164,2.47094,1.94353,62.49102,31.28919,70.14966,102.27986,10189.73086,10782.93283,24435.06761,0.00299,0.00299,0.00299,0.0287,0.02403,0.02169,13822050.94087,0.0
0.0085,956.3565,717429530.60434,195514.15769,2.64851,2.46705,1.94031,62.40038,31.30653,70.17379,102.31497,10172.19473,10770.10231,24395.86012,0.00303,0.00303,0.00303,0.02866,0.02399,0.02165,13826757.895,0.0
0.0086,956.52617,717672690.31559,195580.42366,2.64538,2.46316,1.9371,62.3097,31.32382,70.19782,102.34994,10154.69653,10757.28136,24356.71742,0.00306,0.00306,0.00306,0.02863,0.02395,0.02162,13831444.2235,0.0
0.0087,956.69507,717914778.54816,195646.39763,2.64224,2.45927,1.93388,62.21899,31.34106,70.22175,102.38475,10137.23612,10744.46998,24317.63933,0.0031,0.0031,0.0031,0.02859,0.02392,0.02158,13836109.90178,0.0
0.0088,956.86319,718155794.03087,195712.07926,2.63911,2.45538,1.93067,62.12825,31.35826,70.24557,102.41941,10119.81337,10731.66815,24278.62573,0.00314,0.00314,0.00314,0.02856,0.02388,0.02154,13840754.90535,0.0
0.0089,957.03054,718395735.49775,195777.4682,2.63597,2.45149,1.92745,62.03748,31.37541,70.26929,102.45391,10102.42817,10718.87588,24239.67645,0.00317,0.00317,0.00317,0.02852,0.02385,0.02151,13845379.2098,0.0
0.009,957.19711,718634601.68807,195842.5641,2.63283,2.4476,1.92423,61.94668,31.39251,70.2929,102.48826,10085.08038,10706.09317,24200.79136,0.00321,0.00321,0.00321,0.02848,0.02381,0.02147,13849982.79084,0.0
0.0091,957.3629,718872391.34631,195907.36662,2.62969,2.44371,1.92101,61.85585,31.40957,70.31641,102.52246,10067.76989,10693.32002,24161.97029,0.00324,0.00324,0.00324,0.02845,0.02378,0.02144,13854565.62426,0.0
0.0092,957.52791,719109103.22224,195971.87543,2.62655,2.43982,1.91779,61.76499,31.42658,70.33982,102.55651,10050.49656,10680.55643,24123.21311,0.00328,0.00328,0.00328,0.02841,0.02374,0.0214,13859127.68598,0.0
0.0093,957.69215,719344736.07085,196036.09018,2.6234,2.43593,1.91456,61.6741,31.44355,70.36312,102.5904,10033.26029,10667.80239,24084.51966,0.00332,0.00332,0.00332,0.02838,0.0237,0.02136,13863668.952,0.0
0.0094,957.85561,719579288.65243,196100.01053,2.62025,2.43204,1.91134,61.58318,31.46047,70.38633,102.62414,10016.06093,10655.0579,24045.88981,0.00335,0.00335,0.00335,0.02834,0.02367,0.02133,13868189.39843,0.0
0.0095,958.01829,719812759.73255,196163.63616,2.61711,2.42815,1.90811,61.49223,31.47734,70.40942,102.65772,9998.89838,10642.32297,24007.32341,0.00339,0.00339,0.00339,0.0283,0.02363,0.02129,13872689.00148,0.0
0.0096,958.18019,720045148.08207,196226.96672,2.61396,2.42425,1.90489,61.40125,31.49417,70.43241,102.69115,9981.77251,10629.59759,23968.8203,0.00342,0.00342,0.00342,0.02827,0.0236,0.02126,13877167.73745,0.0
0.0097,958.34131,720276452.47719,196290.00187,2.61081,2.42036,1.90166,61.31024,31.51095,70.4553,102.72443,9964.6832,10616.88175,23930.38035,0.00346,0.00346,0.00346,0.02823,0.02356,0.02122,13881625.58276,0.0
0.0098,958.50165,720506671.69938,196352.7413,2.60765,2.41646,1.89843,61.2192,31.52768,70.47809,102.75755,9947.63033,10604.17547,23892.00342,0.0035,0.0035,0.0035,0.0282,0.02352,0.02118,13886062.51394,0.0
0.0099,958.6612,720735804.5355,196415.18467,2.6045,2.41257,1.8952,61.12814,31.54437,70.50077,102.79051,9930.61378,10591.47873,23853.68935,0.00353,0.00353,0.00353,0.02816,0.02349,0.02115,13890478.50759,0.0
0.01,958.81998,720963849.77772,196477.33164,2.60134,2.40867,1.89197,61.03704,31.56101,70.52334,102.82333,9913.63343,10578.79154,23815.43801,0.00357,0.00357,0.00357,0.02812,0.02345,0.02111,13894873.54043,0.0
0.0101,958.97798,721190806.22357,196539.18189,2.59819,2.40477,1.88874,60.94592,31.5776,70.54581,102.85598,9896.68917,10566.11389,23777.24925,0.0036,0.0036,0.0036,0.02809,0.02342,0.02108,13899247.58931,0.0
0.0102,959.13519,721416672.67596,196600.7351,2.59503,2.40088,1.88551,60.85477,31.59415,70.56818,102.88848,9879.78087,10553.44579,23739.12293,0.00364,0.00364,0.00364,0.02805,0.02338,0.02104,13903600.63113,0.0
0.0103,959.29162,721641447.94317,196661.99094,2.59186,2.39698,1.88228,60.76358,31.61065,70.59044,102.92083,9862.90841,10540.78723,23701.05891,0.00368,0.00368,0.00368,0.02802,0.02334,0.021,13907932.64294,0.0
0.0104,959.44727,721865130.83889,196722.94908,2.5887,2.39308,1.87904,60.67237,31.6271,70.61259,102.95302,9846.07169,10528.13821,23663.05705,0.00371,0.00371,0.00371,0.02798,0.02331,0.02097,13912243.60188,0.0
0.0105,959.60213,722087720.1822,196783.60921,2.58554,2.38918,1.87581,60.58114,31.64351,70.63464,102.98505,9829.27058,10515.49872,23625.11721,0.00375,0.00375,0.00375,0.02794,0.02327,0.02093,13916533.48517,0.0
0.0106,959.75621,722309214.79758,196843.971,2.58237,2.38528,1.87257,60.48987,31.65986,70.65659,103.01693,9812.50497,10502.86878,23587.23925,0.00378,0.00378,0.00378,0.02791,0.02324,0.0209,13920802.27018,0.0
0.0107,959.90951,722529613.51498,196904.03414,2.5792,2.38138,1.86934,60.39858,31.67617,70.67843,103.04865,9795.77475,10490.24838,23549.42303,0.00382,0.00382,0.00382,0.02787,0.0232,0.02086,13925049.93434,0.0
0.0108,960.06201,722748915.16973,196963.79831,2.57603,2.37748,1.8661,60.30725,31.69244,70.70016,103.08022,9779.07979,10477.63751,23511.66841,0.00386,0.00386,0.00386,0.02784,0.02316,0.02082,13929276.45521,0.0
0.0109,960.21374,722967118.60266,197023.26319,2.57286,2.37358,1.86286,60.21591,31.70865,70.72179,103.11163,9762.41999,10465.03617,23473.97524,0.00389,0.00389,0.00389,0.0278,0.02313,0.02079,13933481.81046,0.0
0.011,960.36468,723184222.66004,197082.42847,2.56969,2.36968,1.85962,60.12453,31.72482,70.74331,103.14288,9745.79523,10452.44437,23436.34341,0.00393,0.00393,0.00393,0.02776,0.02309,0.02075,13937665.97784,0.0
0.0111,960.51483,723400226.1936,197141.29383,2.56652,2.36577,1.85638,60.03312,31.74094,70.76473,103.17398,9729.2054,10439.86211,23398.77275,0.00396,0.00396,0.00396,0.02773,0.02306,0.02072,13941828.93522,0.0
0.0112,960.66419,723615128.06058,197199.85896,2.56334,2.36187,1.85314,59.94169,31.75701,70.78604,103.20492,9712.65039,10427.28937,23361.26315,0.004,0.004,0.004,0.02769,0.02302,0.02068,13945970.66059,0.0
0.0113,960.81277,723828927.12369,197258.12356,2.56016,2.35797,1.84989,59.85023,31.77304,70.80725,103.2357,9696.13008,10414.72616,23323.81446,0.00404,0.00404,0.00404,0.02766,0.02298,0.02064,13950091.13202,0.0
0.0114,960.96056,724041622.25116,197316.08732,2.55699,2.35406,1.84665,59.75875,31.78901,70.82835,103.26632,9679.64436,10402.17249,23286.42655,0.00407,0.00407,0.00407,0.02762,0.02295,0.02061,13954190.3277,0.0
